earnings_date,report_time,symbol,company_name,exchange,country,fiscal_quarter_ending,consensus_eps_forecast,number_of_estimates,last_year_report_date,last_year_eps,eps_yoy_change_pct,earnings_expectation,nasdaq_market_cap,price,daily_change_pct,volume,technical_market_cap,52_week_low,52_week_high,distance_from_52w_low_pct,distance_from_52w_high_pct,rsi_14,rsi_signal,macd,macd_signal_line,macd_direction,sma_20,sma_50,sma_200,ema_20,ema_50,ema_200,trend_structure,bollinger_lower,bollinger_upper,bollinger_position,stochastic_k,stochastic_d,adx,adx_plus_di,adx_minus_di,cci_20,momentum,vwma,atr_14,atr_pct,relative_volume_10d,return_1m_pct,return_3m_pct,return_6m_pct,technical_rating_score,technical_rating,bullish_bearish_signal,moving_average_rating,oscillator_rating,future_bias_not_forecast,one_month_scenario_low,one_month_scenario_high,scenario_range_pct,data_status,earnings_source,technical_source,captured_at_utc
2026-09-24,Time not supplied,BTOC,Armlogi Holding Corp.,NASDAQ,United States,Jun/2026,,2.0,N/A,-0.13,,Insufficient EPS comparison,13866956.0,0.2903,-4.86645911846632,28185.0,13192126.0,0.225,1.45,29.022222222222215,-79.9793103448276,51.41563193731083,Neutral,0.0056922294140372975,0.00491994578215801,Bullish,0.2901325,0.28055300000000005,0.3662823150000001,0.28937848945240446,0.2867704288228104,0.5094420276370941,Mixed,0.27239462315411034,0.3078703768458897,Middle third,69.74576271186436,71.52542372881354,19.21934526883778,11.096329043502175,15.520563729910196,7.520546466848721,0.0023000000000000242,0.287777475067677,0.027201831980692148,9.370248701581863,1.167042085562383,12.519379844961238,-13.498212157330158,10.338274420372482,0.06666666666666667,Neutral,Neutral,Buy,Unavailable,Neutral / mixed technical bias,0.1656455459070077,0.4149544540929923,42.93987395556056,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-24,https://www.tradingview.com/symbols/NASDAQ-BTOC/,2026-09-06T07:14:29+00:00
2026-09-22,Time not supplied,NAII,"Natural Alternatives International, Inc.",NASDAQ,United States,Jun/2026,,1.0,N/A,-0.17,,Insufficient EPS comparison,13303485.0,2.08,-1.8867924528301903,8343.0,13052476.0,2.0,4.96,4.0000000000000036,-58.06451612903225,43.11043625578505,Neutral,-0.04243579614169768,-0.04380041364319349,Bullish,2.134999999999999,2.239121999999999,2.850798999999991,2.155789650661637,2.252589521272313,2.70872436038253,Bearish alignment,1.987690801373355,2.282309198626643,Lower third,24.036054319342018,24.14190334628023,19.98122131775321,22.75721944956325,15.079974244978574,-90.03977614356357,-0.06999999999999984,2.184469606526178,0.15338905364097347,7.374473732739109,0.2678863850910936,-9.565217391304337,-16.799999999999997,-23.809523809523803,-0.4454545454545455,Sell,Neutral,Strong Sell,Neutral,Neutral / mixed technical bias,1.3770830509125975,2.7829169490874026,33.794084090740505,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-22,https://www.tradingview.com/symbols/NASDAQ-NAII/,2026-09-06T07:14:29+00:00
2026-09-10,Time not supplied,SMXT,Solarmax Technology Inc.,NASDAQ,United States,Jun/2026,,2.0,N/A,-0.48,,Insufficient EPS comparison,13230780.0,2.63,-5.734767025089611,19692.0,12472025.000000002,2.6,15.24,1.1538461538461497,-82.74278215223097,28.676928142620298,Oversold,-0.4198738463565008,-0.35364084724277084,Bearish,3.4829999999999997,3.922440000000001,7.3352160000000035,3.3307141475662903,4.0132494755655745,7.5247141046023085,Bearish alignment,2.251431192340422,4.714568807659577,Lower third,6.826112024497019,7.994393037136689,29.183904728445707,9.281823101035101,32.81311434744933,-99.84924311866135,-1.0150000000000001,3.572141751130396,0.3166710384735446,12.040723896332494,1.2313810828049374,-39.456721915285456,-59.41358024691358,-68.27809137839533,-0.5575757575757576,Strong Sell,Bearish,Strong Sell,Sell,Bearish technical bias,1.1788309957947087,4.081169004205291,55.177528677007274,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-10,https://www.tradingview.com/symbols/NASDAQ-SMXT/,2026-09-06T07:14:29+00:00
2026-09-10,Time not supplied,REBN,"Reborn Coffee, Inc.",NASDAQ,United States,Jun/2026,,2.0,N/A,-1.02,,Insufficient EPS comparison,9691877.0,1.11,-5.932203389830495,67402.0,9116935.0,0.9068,2.95,22.40846934274372,-62.37288135593219,37.46311373277739,Neutral,-0.0589437321353814,-0.04028857015578807,Bearish,1.3317499999999987,1.3800600000000012,1.7700144999999998,1.300710571751782,1.4164767215886371,1.8113596663014455,Bearish alignment,1.1368840204139874,1.52661597958601,At/below lower band,13.908298542444895,17.935252325496247,12.0940855287028,16.87897723225398,26.93056112763738,-169.37620092069068,-0.19999999999999996,1.3398499695642314,0.12888646413971233,11.611393165739848,2.715304354832212,-21.830985915492946,-36.93181818181817,-33.92857142857142,-0.5575757575757576,Strong Sell,Bearish,Strong Sell,Sell,Bearish technical bias,0.5193680220245569,1.7006319779754433,53.21008810589578,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-10,https://www.tradingview.com/symbols/NASDAQ-REBN/,2026-09-06T07:14:29+00:00
2026-09-08,Time not supplied,SEGG,Sports Entertainment Gaming Global Corporation ,NASDAQ,United States,Jun/2026,,,N/A,-9.1,,Insufficient EPS comparison,8539856.0,2.73,4.198473282442743,16607.0,8898400.000000002,2.2501,43.3195,21.32794098040085,-93.69798820392664,41.578969506305974,Neutral,-0.35365334289208006,-0.48996054064356126,Bullish,2.588750000000002,3.919304000000001,7.057358999999996,2.8266209081229476,4.037880493845042,12.892378470855455,Negative / mixed,2.311335598787915,2.866164401212089,Upper third,45.71151453287296,47.23254867235695,33.653926585535785,14.047724899702255,21.264358680071556,91.20951110503273,0.22999999999999998,2.5511117307113667,0.36873093299287263,13.506627582156508,0.37931026606763957,-9.302325581395342,-77.8409090909091,-57.14285714285714,-0.04242424242424242,Neutral,Neutral,Sell,Buy,Neutral / mixed technical bias,1.0402625884884715,4.419737411511528,61.89514327881057,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-08,https://www.tradingview.com/symbols/NASDAQ-SEGG/,2026-09-06T07:14:29+00:00
2026-10-05,Time not supplied,MARPS,Marine Petroleum Trust,NASDAQ,United States,Jun/2026,,6.0,N/A,0.08,,Insufficient EPS comparison,8874200.0,4.43,-0.16001442383539538,4763.0,8860000.0,4.05,6.4899,9.382716049382722,-31.740088445122417,39.007077177805776,Neutral,-0.09387750470624301,-0.05208983891835152,Bearish,4.698479999999999,4.748866,4.747486500000006,4.640426198394048,4.7216257643245365,4.732853249132835,Negative / mixed,4.321898998885908,5.07506100111409,Lower third,28.128395061728366,29.056236815713934,24.141194978176838,12.548135054899047,35.50027951989256,-134.61916392936575,-0.4450000000000003,4.558190721669479,0.17858540859505,4.031273331716704,0.5804431012210876,-9.59183673469389,-9.59183673469389,-28.548387096774203,-0.49090909090909096,Sell,Bearish,Strong Sell,Sell,Bearish technical bias,3.611618847098566,5.248381152901434,18.47361518964862,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-10-05,https://www.tradingview.com/symbols/NASDAQ-MARPS/,2026-09-06T07:14:29+00:00
2026-09-11,Time not supplied,TPET,Trio Petroleum Corp.,AMEX,United States,Jul/2026,,2.0,N/A,-1.53,,Insufficient EPS comparison,8755161.0,1.76,-1.1235955056179785,87423.0,8656790.000000002,1.6801,22.5,4.755669305398502,-92.17777777777778,33.29387504414524,Neutral,-0.18658466447775424,-0.1947595737533166,Bullish,1.9954700000000023,2.401826000000004,5.263561250000002,1.9894948211781218,2.4248744340006225,5.441831973165072,Bearish alignment,1.5670011301857565,2.423938869814248,Lower third,14.167046548143658,20.10181406614566,26.643276322647015,11.285904767592694,26.505933022173412,-85.10610968260892,-0.10299999999999998,1.975182943796221,0.16706636349535348,9.492407016781447,0.4201336641117835,-24.786324786324784,-47.600333452423484,-90.68783068783068,-0.5121212121212121,Strong Sell,Neutral,Strong Sell,Neutral,Neutral / mixed technical bias,0.9944057432015356,2.525594256798464,43.49967368173093,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-11,https://www.tradingview.com/symbols/AMEX-TPET/,2026-09-06T07:14:29+00:00
2026-09-09,Time not supplied,ALZN,"Alzamend Neuro, Inc.",NASDAQ,United States,Jul/2026,-0.56,1.0,9/10/2025,-1.28,56.25,Forecast EPS growth,8203729.0,1.66,-2.35294117647059,63178.0,8010700.0,0.84,2.68,97.61904761904762,-38.05970149253732,61.65552772449801,Neutral,0.08238961200077122,0.08258402057598785,Bearish,1.5815899999999998,1.388636000000001,1.599834500000005,1.5793977094328726,1.4512744716860195,2.651980971844846,Positive / mixed,1.4183106822650533,1.7448693177349464,Upper third,88.40725806451614,83.71998207885305,35.62597795119683,20.524601227372713,16.348383788086206,102.11988811059474,0.09999999999999987,1.6099668917991532,0.09944165981426752,5.990461434594429,0.5261045380659259,16.901408450704228,44.34782608695652,-12.92945187516392,0.28787878787878785,Buy,Neutral,Strong Buy,Neutral,Neutral / mixed technical bias,1.2043010666690708,2.115698933330929,27.45174297174272,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-09,https://www.tradingview.com/symbols/NASDAQ-ALZN/,2026-09-06T07:14:29+00:00
2026-10-05,Time not supplied,AMST,Amesite Inc.,NASDAQ,United States,Jun/2026,,6.0,N/A,-0.18,,Insufficient EPS comparison,6975591.0,1.07,0.4694835680751282,52117.0,7008341.0,0.77,4.78,38.96103896103897,-77.61506276150627,52.41622205855696,Neutral,0.006469499056193984,0.0008380841379099886,Bullish,1.0381250000000002,1.056062,1.5914655000000004,1.0490891698951061,1.0870291240149115,1.5780815692575099,Mixed,0.9140871045808755,1.162162895419125,Middle third,38.28828828828829,36.63663663663663,22.496179503054588,23.877920982090398,11.37974721025202,43.27311106972154,,1.0904962948888783,0.08853142657580011,8.273965100542066,0.27167419738902526,1.9047619047619064,-21.323529411764707,-38.857142857142854,,Unavailable,Neutral,Unavailable,Unavailable,Insufficient technical data,0.664298036333971,1.4757019636660291,37.91607137065692,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-10-05,https://www.tradingview.com/symbols/NASDAQ-AMST/,2026-09-06T07:14:29+00:00
2026-09-25,Time not supplied,MITQ,"Moving iMage Technologies, Inc.",AMEX,United States,Jun/2026,,1.0,N/A,-0.02,,Insufficient EPS comparison,5855291.0,0.6073,3.106960950764004,8095.0,6037213.000000001,0.4201,1.66,44.56081885265413,-63.415662650602414,60.649066147947885,Neutral,0.01246511503844927,0.007346332789985871,Bullish,0.5656120000000006,0.5641168000000003,0.6197853150000002,0.5741361471960961,0.5700890341470142,0.6208150061772802,Mixed,0.5101203542864456,0.6211036457135555,Upper third,55.498721227621445,59.3432767800473,27.82560321963378,28.755107120666757,15.26526545788443,106.63106731600105,0.06729999999999992,0.5672647053856278,0.03243930073679384,5.341561129062051,0.2816680874754258,13.471599402092664,-1.7313915857605247,14.326054216867458,0.5151515151515151,Strong Buy,Bullish,Strong Buy,Buy,Bullish technical bias,0.45864444888220546,0.7559555511177944,24.478108203160634,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-25,https://www.tradingview.com/symbols/AMEX-MITQ/,2026-09-06T07:14:29+00:00
2026-09-21,Time not supplied,PMCB,"PharmaCyte  Biotech, Inc.",NASDAQ,United States,Jul/2026,,1.0,N/A,-0.09,,Insufficient EPS comparison,5274424.0,0.4865,-0.9769997964583811,45369.0,5222893.0,0.4702,1.51,3.466609953211397,-67.78145695364238,31.083629321006825,Neutral,-0.030910593267487685,-0.030650200096328142,Bearish,0.5249100000000001,0.6010340000000004,0.7335417499999989,0.5276910776502851,0.5878894377527983,0.7485814243460731,Bearish alignment,0.4786373342025837,0.5711826657974165,Lower third,16.615838799069788,14.55894531516468,45.59612825890865,9.461893743460232,21.34424194185616,-123.97651968587142,-0.04650000000000004,0.526463680714527,0.03455766016411633,7.103321719242822,0.5790296540677825,-20.18047579983594,-33.35616438356164,-25.326170376055252,-0.4454545454545455,Sell,Bearish,Strong Sell,Neutral,Bearish technical bias,0.32813690645737686,0.6448630935426232,32.551509464054085,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-21,https://www.tradingview.com/symbols/NASDAQ-PMCB/,2026-09-06T07:14:29+00:00
2026-09-28,Time not supplied,NCPL,Netcapital Inc.,NASDAQ,United States,Jul/2026,,2.0,N/A,-1.27,,Insufficient EPS comparison,4933189.0,0.5774,-8.14508431434935,15295193.0,4531377.0,0.2065,2.75,179.6125907990315,-79.00363636363636,52.700374615254496,Neutral,0.08411237511119107,0.04586866209350608,Bullish,0.4643849999999999,0.4574280000000001,0.6114979999999997,0.5414168291203948,0.5057726589569197,0.9238524491003489,Mixed,0.026946257888603553,0.9018237421113962,Middle third,57.110051227698285,65.80025736594423,44.073681189390825,37.91833930455781,17.67335867335016,51.487884608351344,0.3386,0.6118034349697515,0.17511255196537384,30.327771382988196,0.18468037036888119,32.7966881324747,-42.83168316831683,24.172043010752688,0.06666666666666667,Neutral,Neutral,Buy,Unavailable,Neutral / mixed technical bias,0.0,1.3798665245182136,138.97930802185897,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-28,https://www.tradingview.com/symbols/NASDAQ-NCPL/,2026-09-06T07:14:29+00:00
2026-09-21,Time not supplied,YYAI,AiRWA Inc.,NASDAQ,United States,Jul/2026,,1.0,N/A,,,Insufficient EPS comparison,3815372.0,0.8417,1.0686839577329514,155749.0,3856146.0,0.7603,118000.0,10.706300144679727,-99.99928669491526,26.54939380696031,Oversold,-17.540948495353497,-23.412240895573007,Bullish,1.1192150000001828,68.26908600003303,528.1958741045967,10.203334759469701,86.12918437096207,31104.782380850207,Bearish alignment,0.6015438871294105,1.636886112870955,Lower third,9.1103700959203,7.56519778937081,30.44823973744663,22.999472215533917,42.71925872486645,-89.33502658172026,-0.23329999999999995,1.363493521978861,4.446100332215006,528.2286244760611,0.24670877295693353,-64.02991452991452,-99.49234016887817,-99.8947875,-0.2181818181818182,Sell,Neutral,Strong Sell,Buy,Neutral / mixed technical bias,0.0,21.216291319743572,2420.647655903953,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-21,https://www.tradingview.com/symbols/NASDAQ-YYAI/,2026-09-06T07:14:29+00:00
2026-09-08,Time not supplied,BRTX,"BioRestorative Therapies, Inc.",NASDAQ,United States,Jun/2026,-0.15,1.0,8/12/2025,-0.3,50.0,Forecast EPS growth,3969361.0,0.148,2.9923451635351412,806665.0,3770769.0000000005,0.1425,1.73,3.8596491228070295,-91.44508670520231,24.29473333860676,Oversold,-0.02397654339783578,-0.02129975505706834,Bearish,0.2051674999999999,0.266313,0.5161192049999995,0.20511396466860682,0.2474306823732047,0.5413028884313861,Bearish alignment,0.16253011880696422,0.24780488119303556,At/below lower band,7.946135308234151,9.840779074828674,27.482776666183163,10.372868251759797,33.454900278522366,-291.8058718177024,-0.0673,0.17617862223169872,0.02135915551489275,14.431861834386995,1.5035287955870718,-32.11009174311927,-64.7451167222487,-30.646672914714156,-0.4212121212121212,Sell,Neutral,Strong Sell,Neutral,Neutral / mixed technical bias,0.05012005307267048,0.2458799469273295,66.13509927522266,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-08,https://www.tradingview.com/symbols/NASDAQ-BRTX/,2026-09-06T07:14:29+00:00
2026-09-10,Time not supplied,IPST,"IP Strategy Holdings, Inc.",NASDAQ,United States,Jun/2026,,,N/A,-99.99,,Insufficient EPS comparison,2980117.0,3.725,-9.806295399515735,54355.0,2687878.0,1.54,532.0,141.8831168831169,-99.29981203007519,45.67235062229679,Neutral,0.11354067205094065,0.6290676513395785,Bearish,5.657255,3.689401999999999,24.085845499999994,5.003634621900839,4.692706886090958,56.212634067388905,Mixed,-1.3504519332200235,12.664961933220024,Middle third,3.8092170412531794,6.616588495760566,49.20485689180028,35.34679653606235,15.14954670904587,-45.05762782581425,-5.925000000000001,9.311944497766477,1.864029475374055,50.04105974158537,0.16904184637049072,69.31818181818181,-0.40106951871658086,-68.95833333333333,-0.3333333333333333,Sell,Neutral,Strong Sell,Unavailable,Neutral / mixed technical bias,0.0,12.267056168530429,229.31694412162224,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-10,https://www.tradingview.com/symbols/NASDAQ-IPST/,2026-09-06T07:14:29+00:00
2026-09-08,Time not supplied,SHPH,"Shuttle Pharmaceuticals Holdings, Inc.",NASDAQ,United States,Jun/2026,,7.0,N/A,-32.9,,Insufficient EPS comparison,3574705.0,3.5,0.5747126436781614,9081.0,2230144.0000000005,2.5764,55.9,35.84847073435802,-93.73881932021467,46.3781798852803,Neutral,-0.07919186009983914,-0.039496241121817745,Bearish,3.795999999999997,3.5698000000000003,9.543454999999987,3.652497991584999,3.973498853037356,22.11123683182194,Negative / mixed,3.138903355662131,4.4530966443378635,Lower third,17.58681106260508,16.42059233445772,25.49594991925119,31.589685199861584,18.062078793304472,-77.56627577883084,-0.2599999999999998,3.7674562109950265,0.3794805619552009,10.842301770148598,0.10204758174987837,-13.151364764267996,-26.655490360435877,-58.96834701055099,-0.4,Sell,Bearish,Strong Sell,Unavailable,Bearish technical bias,1.7610016000759126,5.238998399924087,49.68566856925964,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-08,https://www.tradingview.com/symbols/NASDAQ-SHPH/,2026-09-06T07:14:29+00:00
2026-09-10,Time not supplied,SNYR,Synergy CHC Corp.,NASDAQ,United States,Jun/2026,-0.01,1.0,8/14/2025,0.17,-105.88235294117648,Forecast swing to loss,1638987.0,0.1025,-6.818181818181825,703616.0,1527238.0000000002,0.0819,2.96,25.152625152625152,-96.53716216216216,37.91894006032094,Neutral,-0.016640837543080697,-0.0193129019107885,Bullish,0.1155,0.15832599999999922,0.9138285000000009,0.11914941067865198,0.17193918138726735,0.9234081077562585,Bearish alignment,0.0733488908806104,0.15765110911938962,Middle third,38.35447692590549,31.378929950358515,14.71316830270133,21.715467997748636,22.34044674758085,-46.04165312181715,0.0015999999999999903,0.13801016075996536,0.016782066689765677,16.372747990015295,0.09743621458888295,-41.5954415954416,-54.70614228899691,-92.4074074074074,-0.37575757575757573,Sell,Neutral,Strong Sell,Buy,Neutral / mixed technical bias,0.0255949090763518,0.1794050909236482,75.02935699868118,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-10,https://www.tradingview.com/symbols/NASDAQ-SNYR/,2026-09-06T07:14:29+00:00
2026-09-28,Time not supplied,MSS,Maison Solutions Inc.,NASDAQ,United States,Jul/2026,0.57,2.0,9/22/2025,2.0,-71.50000000000001,Forecast EPS decline,1265902.0,1.51,2.027027027027029,82508.0,1291562.0,1.24,197.995,21.7741935483871,-99.23735447864846,42.877986117442276,Neutral,-0.1568104294320969,-0.21227454731109416,Bullish,1.507749999999996,2.0849099999999994,9.290765000000048,1.5798834174748368,2.2949884565396785,11.837825867746755,Negative / mixed,1.2943378400781538,1.721162159921838,Middle third,9.07407407407407,8.580246913580245,36.30674229152135,41.07854872807634,16.031157352154555,-16.389931837820257,0.030000000000000027,1.734242074379979,0.28813228109501055,19.08160801953712,0.01937723108649154,3.4246575342465784,-74.1880341880342,-86.75438596491227,-0.04242424242424242,Neutral,Neutral,Sell,Buy,Neutral / mixed technical bias,0.18961201172182074,2.8303879882781793,87.44291313100526,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-28,https://www.tradingview.com/symbols/NASDAQ-MSS/,2026-09-06T07:14:29+00:00
